tweet_id,timestamp,source_x,text,expanded_urls,rating_numerator,rating_denominator,name,stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,created_at,source_y,retweeted_status,url
842115215311396866,2017-03-15 20:48:07 +0000,Twitter for Iphone,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",12,10,Bentley,,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,1,chow,0.293493,True,newfoundland,0.181336,True,schipperke,0.1251519999999999,True,13248,2808,Wed Mar 15 20:48:07 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/iDK4OyQJoy
841314665196081154,2017-03-13 15:47:01 +0000,Twitter Web Client,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,https://twitter.com/dog_rates/status/841314665196081154/video/1,13,10,Max,,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,1,afghan_hound,0.903712,True,saluki,0.0352149999999999,True,bloodhound,0.0265655,True,15007,4307,Mon Mar 13 15:47:01 +0000 2017,Twitter Web Client,Original tweet,https://t.co/ARXIaLUxgN
841077006473256960,2017-03-13 00:02:39 +0000,Twitter for Iphone,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,https://twitter.com/dog_rates/status/841077006473256960/photo/1,12,10,Dawn,,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,1,brittany_spaniel,0.962985,True,blenheim_spaniel,0.0148199999999999,True,clumber,0.00955711,True,21699,4962,Mon Mar 13 00:02:39 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/XKJrmO4fAQ
840632337062862849,2017-03-11 18:35:42 +0000,Twitter for Iphone,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o","https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",12,10,Maddie,,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,1,golden_retriever,0.711148,True,cocker_spaniel,0.1579289999999999,True,labrador_retriever,0.0595818999999999,True,8560,1637,Sat Mar 11 18:35:42 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/K0BVR0NyHn
840268004936019968,2017-03-10 18:27:58 +0000,Twitter for Iphone,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",12,10,Monty,,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,3,chesapeake_bay_retriever,0.8639870000000001,True,labrador_retriever,0.0526323,True,kelpie,0.0325736,True,18238,5317,Fri Mar 10 18:27:58 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/JQT6a68X0D
839990271299457024,2017-03-10 00:04:21 +0000,Twitter for Iphone,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",13,10,Sojourner,,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,2,staffordshire_bullterrier,0.604938,True,american_staffordshire_terrier,0.31154,True,boston_bull,0.0371591,True,12753,2106,Fri Mar 10 00:04:21 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/r7W1NbkOtr
839239871831150596,2017-03-07 22:22:32 +0000,Twitter for Iphone,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",13,10,Odie,,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,3,leonberg,0.927021,True,newfoundland,0.0500091,True,saint_bernard,0.0107278,True,25654,6042,Tue Mar 07 22:22:32 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/JEXB9RwBmm
838921590096166913,2017-03-07 01:17:48 +0000,Twitter for Iphone,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,https://twitter.com/dog_rates/status/838921590096166913/photo/1,13,10,Arlo,,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,1,border_terrier,0.664538,True,brabancon_griffon,0.170451,True,yorkshire_terrier,0.0878236,True,10599,1895,Tue Mar 07 01:17:48 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/oXVu9pNZZv
838476387338051585,2017-03-05 19:48:43 +0000,Twitter for Iphone,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",13,10,Stanley,,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,3,great_pyrenees,0.997692,True,kuvasz,0.00100064,True,newfoundland,0.000404556,True,21334,4416,Sun Mar 05 19:48:43 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/51FXNuouHI
837110210464448512,2017-03-02 01:20:01 +0000,Twitter for Iphone,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,https://twitter.com/dog_rates/status/837110210464448512/photo/1,13,10,Clark,pupper,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,1,siberian_husky,0.767696,True,eskimo_dog,0.217079,True,malamute,0.0116568,True,15311,2208,Thu Mar 02 01:20:01 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/7pUjwe8X6B
835297930240217089,2017-02-25 01:18:40 +0000,Twitter for Iphone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,https://twitter.com/dog_rates/status/835297930240217089/photo/1,12,10,Ash,,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,1,rottweiler,0.341276,True,border_terrier,0.3362199999999999,True,gordon_setter,0.0454483,True,15717,2793,Sat Feb 25 01:18:40 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/F2HeDUa4nd
834786237630337024,2017-02-23 15:25:23 +0000,Twitter for Iphone,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,https://twitter.com/dog_rates/status/834786237630337024/photo/1,13,10,Tobi,,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,1,border_terrier,0.156276,True,norwegian_elkhound,0.125912,True,boston_bull,0.0966239,True,20541,5184,Thu Feb 23 15:25:23 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/7qhRRXg79X
834458053273591808,2017-02-22 17:41:18 +0000,Twitter for Iphone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",https://twitter.com/dog_rates/status/834458053273591808/photo/1,12,10,Chester,,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,1,rhodesian_ridgeback,0.4686189999999999,True,whippet,0.177531,True,redbone,0.106552,True,9180,1570,Wed Feb 22 17:41:18 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/1lT32uIJi6
834209720923721728,2017-02-22 01:14:30 +0000,Twitter for Iphone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",12,10,Wilson,,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,1,golden_retriever,0.754799,True,pekinese,0.1978609999999999,True,labrador_retriever,0.00865404,True,19570,4423,Wed Feb 22 01:14:30 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/FaeinVjzTZ
833863086058651648,2017-02-21 02:17:06 +0000,Twitter for Iphone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",12,10,Bentley,,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,1,kuvasz,0.4949689999999999,True,great_pyrenees,0.312632,True,golden_retriever,0.141736,True,12841,2249,Tue Feb 21 02:17:06 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/HDloTYilWZ
833826103416520705,2017-02-20 23:50:09 +0000,Twitter for Iphone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",13,10,Charlie,,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,1,chihuahua,0.438054,True,kelpie,0.149706,True,pembroke,0.0964805,True,17352,3544,Mon Feb 20 23:50:09 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/qXD4qK1Vok
833722901757046785,2017-02-20 17:00:04 +0000,Twitter for Iphone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",13,10,Bronte,,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,1,west_highland_white_terrier,0.918144,True,maltese_dog,0.0257207,True,lakeland_terrier,0.0202111,True,20000,3043,Mon Feb 20 17:00:04 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/c7KSbGR413
833479644947025920,2017-02-20 00:53:27 +0000,Twitter for Iphone,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",13,10,Poppy,,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,3,golden_retriever,0.727039,True,cocker_spaniel,0.0711398,True,tibetan_mastiff,0.0486941999999999,True,14245,1919,Mon Feb 20 00:53:27 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/YGeSpyN8Gu
832998151111966721,2017-02-18 17:00:10 +0000,Twitter for Iphone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0","https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",13,10,Rhino,doggo,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,1,boxer,0.539036,True,french_bulldog,0.317617,True,bull_mastiff,0.0939285,True,12636,2057,Sat Feb 18 17:00:10 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/vhXGKjOSMz
832757312314028032,2017-02-18 01:03:09 +0000,Twitter for Iphone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",13,10,Willow,,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2,cardigan,0.160888,True,staffordshire_bullterrier,0.159441,True,boston_bull,0.154368,True,16116,3389,Sat Feb 18 01:03:09 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/FHSgdKvLFe
832636094638288896,2017-02-17 17:01:29 +0000,Twitter for Iphone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12,10,Orion,,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,1,eskimo_dog,0.5250319999999999,True,siberian_husky,0.252238,True,malamute,0.2168389999999999,True,15148,2606,Fri Feb 17 17:01:29 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Y4DZx2UWsr
832369877331693569,2017-02-16 23:23:38 +0000,Twitter for Iphone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11,10,Charlie,,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,1,kelpie,0.50469,True,german_short-haired_pointer,0.105208,True,staffordshire_bullterrier,0.0543385,True,16400,2991,Thu Feb 16 23:23:38 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Dhdx5HnQ4d
832032802820481025,2017-02-16 01:04:13 +0000,Twitter for Iphone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M","https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",12,10,Miguel,doggo,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,1,whippet,0.601712,True,ibizan_hound,0.152662,True,italian_greyhound,0.135055,True,17063,4374,Thu Feb 16 01:04:13 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/6vBLBkAq1G
831911600680497154,2017-02-15 17:02:36 +0000,Twitter for Iphone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",14,10,Kuyu,,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,4,bloodhound,0.777562,True,great_dane,0.0474176,True,leonberg,0.0179431,True,26277,6086,Wed Feb 15 17:02:36 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/qHzbzFI7ui
831670449226514432,2017-02-15 01:04:21 +0000,Twitter for Iphone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13,10,Daisy,,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,1,pembroke,0.6248020000000001,True,cardigan,0.362861,True,appenzeller,0.00392621,True,9967,1714,Wed Feb 15 01:04:21 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/u6p4LxzHKg
831552930092285952,2017-02-14 17:17:22 +0000,Twitter for Iphone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13,10,Dutch,,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,1,chihuahua,0.257415,True,pembroke,0.161442,True,french_bulldog,0.0921429,True,8594,2197,Tue Feb 14 17:17:22 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/IiB5fchBNM
831309418084069378,2017-02-14 01:09:44 +0000,Twitter for Iphone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12,10,Scooter,,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,1,doberman,0.3693889999999999,True,kelpie,0.132449,True,labrador_retriever,0.0747273,True,11297,2312,Tue Feb 14 01:09:44 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/CAFr8SiFl9
830956169170665475,2017-02-13 01:46:03 +0000,Twitter for Iphone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,https://twitter.com/dog_rates/status/830956169170665475/video/1,12,10,Reggie,,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,1,kuvasz,0.451516,True,golden_retriever,0.317196,True,english_setter,0.132759,True,7650,1406,Mon Feb 13 01:46:03 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/X4vNEzAod5
830097400375152640,2017-02-10 16:53:37 +0000,Twitter for Iphone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW","https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",13,10,Samson,,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,4,toy_poodle,0.442713,True,pomeranian,0.142073,True,pekinese,0.125745,True,9321,2757,Fri Feb 10 16:53:37 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/1hPFQL9xpK
829861396166877184,2017-02-10 01:15:49 +0000,Twitter for Iphone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12,10,Mia,,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,1,border_terrier,0.394486,True,staffordshire_bullterrier,0.3765739999999999,True,american_staffordshire_terrier,0.0312916,True,11724,1816,Fri Feb 10 01:15:49 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/xeudgDXmTU
829501995190984704,2017-02-09 01:27:41 +0000,Twitter for Iphone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12,10,Leo,,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,1,french_bulldog,0.950851,True,pekinese,0.0151996,True,pug,0.0110936,True,30376,9950,Thu Feb 09 01:27:41 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/hzjGiTmhgj
828408677031882754,2017-02-06 01:03:14 +0000,Twitter for Iphone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12,10,Bear,,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,1,weimaraner,0.1330329999999999,True,chesapeake_bay_retriever,0.092227,True,american_staffordshire_terrier,0.0650945,True,7375,1210,Mon Feb 06 01:03:14 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Mt5tdEUlgy
828381636999917570,2017-02-05 23:15:47 +0000,Twitter for Iphone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14,10,Doobert,doggo,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,1,bedlington_terrier,0.3925349999999999,True,labrador_retriever,0.0890217,True,clumber,0.0817998,True,12075,2095,Sun Feb 05 23:15:47 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/sPHZB0Hwf0
828376505180889089,2017-02-05 22:55:23 +0000,Twitter for Iphone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",https://twitter.com/dog_rates/status/828376505180889089/photo/1,13,10,Beebop,,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,1,american_staffordshire_terrier,0.5230859999999999,True,staffordshire_bullterrier,0.186168,True,chihuahua,0.0420894,True,7098,1005,Sun Feb 05 22:55:23 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/HKBVZqXFNR
828372645993398273,2017-02-05 22:40:03 +0000,Twitter for Iphone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12,10,Alexander,,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,1,malamute,0.663047,True,eskimo_dog,0.207779,True,tibetan_mastiff,0.0409488,True,12079,2768,Sun Feb 05 22:40:03 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/aYBUiGornB
828011680017821696,2017-02-04 22:45:42 +0000,Twitter for Iphone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11,10,Brutus,,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,1,american_staffordshire_terrier,0.936662,True,staffordshire_bullterrier,0.0329990999999999,True,bull_mastiff,0.0171834,True,9932,2030,Sat Feb 04 22:45:42 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/RdsPvrhDUl
827933404142436356,2017-02-04 17:34:40 +0000,Twitter for Iphone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12,10,Kona,pupper,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2,german_shepherd,0.8061149999999999,True,tibetan_mastiff,0.104831,True,kelpie,0.0381482,True,19179,4924,Sat Feb 04 17:34:40 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/8xoij73L2L
827653905312006145,2017-02-03 23:04:02 +0000,Twitter for Iphone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12,10,Boots,,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,1,collie,0.285555,True,border_collie,0.217306,True,saint_bernard,0.143245,True,14852,2841,Fri Feb 03 23:04:02 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/0UTrm0dQfI
827600520311402496,2017-02-03 19:31:54 +0000,Twitter for Iphone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13,10,Tucker,,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,1,pembroke,0.325638,True,golden_retriever,0.317235,True,labrador_retriever,0.116087,True,7173,877,Fri Feb 03 19:31:54 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/Fx3mpICbFz
827324948884643840,2017-02-03 01:16:53 +0000,Twitter for Iphone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,12,10,Ralphie,,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,golden_retriever,0.352486,True,toy_poodle,0.178884,True,labrador_retriever,0.0841643999999999,True,15201,2853,Fri Feb 03 01:16:53 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/oIRnxBH7mJ
827199976799354881,2017-02-02 17:00:17 +0000,Twitter for Iphone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13,10,Charlie,,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,great_dane,0.8696809999999999,True,american_staffordshire_terrier,0.0266582,True,boxer,0.0198660999999999,True,10158,2095,Thu Feb 02 17:00:17 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/zV7A8OnKPV
826848821049180160,2017-02-01 17:44:55 +0000,Twitter for Iphone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13,10,Cupid,doggo,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,great_pyrenees,0.858764,True,golden_retriever,0.0235257,True,pekinese,0.0171039,True,34600,9515,Wed Feb 01 17:44:55 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/9uuMrgrmsw
826476773533745153,2017-01-31 17:06:32 +0000,Twitter for Iphone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12,10,Pilot,doggo,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,german_shepherd,0.7418600000000001,True,tibetan_mastiff,0.1228119999999999,True,kelpie,0.10046,True,17618,3968,Tue Jan 31 17:06:32 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/qeIgYo9OLq
825829644528148480,2017-01-29 22:15:05 +0000,Twitter for Iphone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12,10,Toby,,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,great_pyrenees,0.8534069999999999,True,golden_retriever,0.0535313,True,english_setter,0.0458299,True,12245,2366,Sun Jan 29 22:15:05 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/YimNdkZrhM
825147591692263424,2017-01-28 01:04:51 +0000,Twitter for Iphone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13,10,Sweet,,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,pekinese,0.354823,True,pomeranian,0.24539,True,toy_poodle,0.136545,True,17545,4262,Sat Jan 28 01:04:51 +0000 2017,Twitter for iPhone,Original tweet,https://t.co/AyBEmx56MD
